Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1777,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020967895.526	,2403.651,27.315,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2403.36,108087433,553.742,0.23,619.497,0.258,302.822,0.126,2223.179,0.925,0.182,0.0,17.77,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.333
0,4294967295,1778,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020970327.490	,2403.107,28.313,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.83,108198787,553.05,0.23,617.895,0.257,302.427,0.126,2223.886,0.926,0.182,0.0,17.667,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.456
0,4294967295,1779,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020972758.855	,2405.784,28.258,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2405.51,108108191,554.131,0.23,620.892,0.258,302.993,0.126,2224.772,0.925,0.182,0.0,17.689,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.266
0,4294967295,1780,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020975195.670	,2400.875,31.031,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.66,108147565,552.812,0.23,618.226,0.258,302.294,0.126,2221.406,0.925,0.182,0.0,17.703,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5
0,4294967295,1781,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020977624.640	,2400.99,28.095,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.78,108087518,553.147,0.23,618.802,0.258,302.479,0.126,2221.105,0.925,0.182,0.0,17.676,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.441
0,4294967295,1782,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020980052.276	,2400.349,26.646,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.14,108064541,553.117,0.23,619.748,0.258,302.445,0.126,2219.6,0.925,0.182,0.0,17.711,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.447
0,4294967295,1783,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020982482.440	,2401.081,29.815,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.87,108133910,552.93,0.23,618.959,0.258,302.317,0.126,2221.448,0.925,0.182,0.0,17.607,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.479
0,4294967295,1784,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020984912.154	,2403.646,28.633,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2403.35,108228970,553.015,0.23,618.727,0.257,302.389,0.126,2223.778,0.925,0.182,0.0,17.622,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.461
0,4294967295,1785,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020987346.990	,2405.429,31.19,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2405.13,108191555,553.616,0.23,620.455,0.258,302.724,0.126,2224.325,0.925,0.182,0.0,17.662,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.355
0,4294967295,1786,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020989782.333	,2400.174,29.914,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.88,108072570,553.016,0.23,620.119,0.258,302.377,0.126,2219.234,0.925,0.182,0.0,17.667,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.461
0,4294967295,1787,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020992213.668	,2396.535,31.161,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2396.24,107945169,552.829,0.231,619.385,0.258,302.284,0.126,2216.03,0.925,0.182,0.0,17.642,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.494
0,4294967295,1788,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020994642.166	,2402.629,31.963,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.42,108125686,553.329,0.23,619.675,0.258,302.548,0.126,2222.416,0.925,0.182,0.0,17.656,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.409
0,4294967295,1789,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020997073.348	,2405.099,28.553,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.88,108272400,553.145,0.23,624.191,0.26,302.378,0.126,2220.583,0.923,0.182,0.0,17.751,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.441
0,4294967295,1790,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117020999507.512	,2402.601,29.065,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.39,108128549,553.308,0.23,620.277,0.258,302.549,0.126,2221.5,0.925,0.182,0.0,17.749,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.413
0,4294967295,1791,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021001937.770	,2396.359,27.657,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2396.15,107988716,552.585,0.231,619.873,0.259,302.134,0.126,2215.41,0.925,0.182,0.0,17.657,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.54
0,4294967295,1792,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021004362.776	,2406.023,28.647,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2405.72,108321887,553.086,0.23,619.397,0.257,302.446,0.126,2225.309,0.925,0.182,0.0,17.802,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.448
0,4294967295,1793,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021006799.322	,2409.759,30.523,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2409.46,108218726,554.474,0.23,622.193,0.258,303.176,0.126,2227.68,0.925,0.182,0.0,17.711,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.205
0,4294967295,1794,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021009236.771	,2400.786,27.69,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.49,108129077,552.867,0.23,618.357,0.258,302.335,0.126,2220.966,0.925,0.182,0.0,17.726,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.487
0,4294967295,1795,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021011665.210	,2403.518,27.653,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2403.22,108168652,553.294,0.23,618.482,0.257,302.578,0.126,2223.617,0.925,0.182,0.0,17.835,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.412
0,4294967295,1796,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021014099.787	,2401.634,31.059,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.96,108103132,553.108,0.23,617.087,0.257,302.449,0.126,2223.148,0.926,0.182,0.0,17.708,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.429
0,4294967295,1797,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021016530.707	,2399.464,29.286,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.21,108071080,552.869,0.23,620.141,0.258,302.288,0.126,2218.453,0.925,0.182,0.0,17.597,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.488
0,4294967295,1798,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021018960.363	,2400.041,30.192,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.8,108038736,553.171,0.231,621.391,0.259,302.41,0.126,2218.392,0.924,0.182,0.0,17.618,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.436
0,4294967295,1799,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021021388.596	,2403.64,28.192,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2403.4,108251811,552.91,0.23,622.225,0.259,302.305,0.126,2220.503,0.924,0.182,0.0,17.686,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.482
0,4294967295,1800,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021023820.569	,2399.968,28.333,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.73,108057223,553.06,0.23,621.508,0.259,302.369,0.126,2217.991,0.924,0.182,0.0,17.565,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.456
0,4294967295,1801,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021026249.241	,2403.159,28.704,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.92,108217132,552.977,0.23,618.467,0.257,302.394,0.126,2223.438,0.925,0.182,0.0,17.733,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.47
0,4294967295,1802,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021028687.721	,2404.698,35.321,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.44,108164947,553.593,0.23,622.247,0.259,302.663,0.126,2222.505,0.924,0.182,0.0,17.619,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.361
0,4294967295,1803,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021031124.937	,2404.694,32.518,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.45,108227252,553.277,0.23,619.465,0.258,302.521,0.126,2224.541,0.925,0.182,0.0,17.706,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.417
0,4294967295,1804,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021033560.485	,2400.772,30.854,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.53,108082626,553.114,0.23,619.6,0.258,302.432,0.126,2220.386,0.925,0.182,0.0,17.59,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.446
0,4294967295,1805,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021035990.333	,2403.296,29.076,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2403.03,107971276,554.261,0.231,621.312,0.259,303.048,0.126,2222.155,0.925,0.182,0.0,17.753,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.243
0,4294967295,1806,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021038425.075	,2402.766,31.446,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.52,108065368,553.661,0.23,617.596,0.257,302.804,0.126,2224.118,0.926,0.182,0.0,17.669,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.349
0,4294967295,1807,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021040855.285	,2400.798,27.444,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.54,108049811,553.284,0.23,619.597,0.258,302.518,0.126,2220.455,0.925,0.182,0.0,17.666,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.415
0,4294967295,1808,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021043285.064	,2406.689,28.981,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2406.43,108376472,552.97,0.23,622.015,0.258,302.293,0.126,2224.01,0.924,0.182,0.0,17.756,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.47
0,4294967295,1809,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021045721.625	,2399.528,29.872,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.27,108078085,552.847,0.23,619.75,0.258,302.272,0.126,2218.843,0.925,0.182,0.0,17.712,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.492
0,4294967295,1810,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021048152.497	,2402.625,31.344,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.36,108083842,553.53,0.23,618.006,0.257,302.731,0.126,2223.27,0.925,0.182,0.0,17.795,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.372
0,4294967295,1811,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021050585.192	,2413.273,30.07,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2413.02,108606900,553.308,0.229,623.557,0.258,302.555,0.125,2228.55,0.924,0.182,0.0,17.808,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.411
0,4294967295,1812,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021053025.801	,2398.719,27.336,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2398.48,108064978,552.732,0.23,617.925,0.258,302.251,0.126,2219.447,0.925,0.182,0.0,17.656,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.513
0,4294967295,1813,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021055455.025	,2407.482,30.505,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2407.25,108177778,554.175,0.23,623.333,0.259,303.031,0.126,2223.932,0.924,0.182,0.0,17.865,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.26
0,4294967295,1814,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021057888.998	,2402.212,26.491,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2401.98,108186188,552.918,0.23,616.684,0.257,302.448,0.126,2223.308,0.926,0.182,0.0,17.773,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.481
0,4294967295,1815,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021060320.075	,2399.485,28.865,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.23,108063342,552.913,0.23,618.861,0.258,302.388,0.126,2219.217,0.925,0.182,0.0,17.688,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.481
0,4294967295,1816,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021062751.293	,2400.267,31.733,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2400.0,108084852,552.981,0.23,618.064,0.258,302.383,0.126,2220.881,0.925,0.182,0.0,17.766,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.468
0,4294967295,1817,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021065184.791	,2406.573,33.231,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2406.31,108363401,553.009,0.23,619.062,0.257,302.407,0.126,2226.142,0.925,0.182,0.0,17.781,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.463
0,4294967295,1818,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021067621.661	,2402.953,30.297,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.69,108184912,553.088,0.23,622.268,0.259,302.392,0.126,2220.139,0.924,0.182,0.0,17.737,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.449
0,4294967295,1819,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021070055.334	,2401.974,30.72,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2401.73,108070209,553.454,0.23,619.564,0.258,302.673,0.126,2221.271,0.925,0.182,0.0,17.698,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.386
0,4294967295,1820,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021072484.007	,2399.41,26.699,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2399.17,108051809,552.958,0.23,615.87,0.257,302.424,0.126,2221.622,0.926,0.182,0.0,17.809,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.473
0,4294967295,1821,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021074913.800	,2402.284,30.383,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2402.03,108236868,552.671,0.23,620.548,0.258,302.184,0.126,2220.606,0.924,0.182,0.0,17.65,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.523
0,4294967295,1822,1,matmul_kernel,matmul_kernel,static,AI_CORE,1775117021077343.252	,2404.285,27.168,4096,0,YES,"""1024,1024;1024,1024""",FLOAT16;FLOAT16,ND;ND,"""1024,1024""",FLOAT,ND,N/A,2404.03,108208580,553.276,0.23,619.959,0.258,302.543,0.126,2223.353,0.925,0.182,0.0,17.746,0.007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.417
